PLT_CN,CONDID,MOG
490387869126144,1,0
490387870126144,1,1
490387870126144,2,0
490387871126144,1,2
490387872126144,1,0
490387872126144,2,2
490387873126144,1,0
490387873126144,3,0
490387874126144,1,2
490387875126144,1,0
490387876126144,1,1
490387877126144,1,0
490387877126144,2,0
490387878126144,1,1
490387879126144,1,2
490387880126144,1,0
490387880126144,2,2
490387881126144,1,2
490387882126144,1,0
490387883126144,1,1
490387884126144,1,1
490387884126144,2,1
490387885126144,1,0
490387886126144,1,0
490387887126144,1,2
490387887126144,2,0
490387887126144,3,0
490387888126144,2,1
490387889126144,1,0
490387889126144,2,2
490387890126144,1,0
490387890126144,2,2
490387891126144,1,0
490387892126144,1,1
490387892126144,2,0
490387893126144,2,0
490387894126144,1,1
490387895126144,1,0
490387896126144,1,0
490387896126144,3,2
490387897126144,1,0
490387897126144,2,0
490387898126144,1,0
490387898126144,3,2
490387899126144,1,2
490387900126144,1,1
490387900126144,2,2
490387901126144,1,0
490387902126144,1,2
490387903126144,1,0
490387903126144,2,0
490387903126144,3,0
490387904126144,1,0
490387905126144,1,2
490387907126144,1,1
490387908126144,1,1
490387909126144,1,1
490387910126144,1,0
490387912126144,1,0
490387912126144,2,1
490387913126144,1,0
490387914126144,1,2
490387915126144,1,0
490387915126144,2,0
490387916126144,1,0
490387917126144,1,1
490387918126144,1,2
490387918126144,3,0
490387919126144,1,0
490387920126144,1,2
490387921126144,1,2
490387922126144,1,1
490387922126144,3,0
490387923126144,1,0
490387923126144,2,2
490387924126144,2,2
490387924126144,3,2
490387925126144,1,0
490387925126144,2,2
490387926126144,2,0
490387927126144,1,2
490387928126144,1,0
490387928126144,2,0
490387929126144,1,2
490387930126144,1,0
490387930126144,2,0
490387931126144,1,0
490387932126144,1,0
490387932126144,2,0
490387933126144,1,2
490387934126144,1,0
490387935126144,1,1
490387935126144,2,0
490387936126144,1,2
490387937126144,1,0
490387937126144,2,0
490387938126144,1,1
490387939126144,1,2
490387940126144,1,1
490387941126144,1,1
490387942126144,1,0
490387943126144,1,0
490387943126144,2,0
490387944126144,1,1
490387945126144,1,0
490387946126144,1,1
490387948126144,1,1
490387949126144,1,0
490387950126144,1,2
490387951126144,1,0
490387951126144,2,0
490387952126144,1,2
490387953126144,1,1
490387954126144,1,2
490387955126144,1,1
490387956126144,1,2
490387957126144,1,1
490387958126144,1,0
490387959126144,1,2
490387959126144,3,0
490387961126144,1,1
490387962126144,1,2
490387963126144,1,1
490387963126144,2,0
490387964126144,1,0
490387965126144,1,0
490387966126144,1,2
490387968126144,1,1
490387969126144,1,1
490387970126144,1,0
490387970126144,2,0
490387971126144,1,0
490387972126144,1,0
490387973126144,1,2
490387973126144,2,0
490387974126144,1,2
490387975126144,1,2
490387976126144,1,1
490387976126144,3,1
490387977126144,1,2
490387978126144,1,2
490387979126144,1,1
490387980126144,1,0
490387981126144,1,0
490387982126144,1,0
490387982126144,2,0
490387983126144,1,1
490387984126144,2,2
490387985126144,1,2
490387986126144,1,2
490387987126144,1,1
490387988126144,1,0
490387988126144,2,2
490387989126144,1,0
490387990126144,1,1
490387991126144,1,0
490387992126144,1,0
490387993126144,1,2
490387994126144,1,2
490387994126144,3,2
490387995126144,1,1
490387995126144,2,0
490387996126144,1,0
490387997126144,1,2
490387997126144,2,0
490387998126144,1,2
490387999126144,1,1
490388001126144,1,0
490388001126144,2,0
490388002126144,1,1
490388003126144,1,2
490388003126144,2,0
490388004126144,1,0
490388005126144,2,0
490388006126144,1,2
490388006126144,2,0
490388007126144,1,1
490388008126144,1,0
490388008126144,2,0
490388010126144,1,2
490388011126144,1,0
490388012126144,1,0
490388013126144,1,0
490388014126144,1,0
490388014126144,2,0
490388015126144,1,0
490388016126144,1,2
490388017126144,1,2
490388017126144,2,0
490388018126144,1,0
490388020126144,1,2
490388021126144,1,1
490388023126144,1,1
490388025126144,1,1
490388026126144,1,1
490388027126144,1,1
490388028126144,1,0
490388029126144,1,2
490388030126144,1,2
490388030126144,3,2
490388031126144,1,0
490388031126144,2,0
490388032126144,1,1
490388033126144,1,1
490388034126144,1,0
490388035126144,1,1
490388036126144,1,0
490388037126144,1,1
490388038126144,1,0
490388039126144,1,2
490388040126144,1,0
490388041126144,1,0
490388042126144,1,1
490388045126144,3,1
490388047126144,1,1
490388048126144,1,0
490388049126144,1,0
490388050126144,1,2
490388051126144,1,0
490388052126144,1,2
490388053126144,1,0
490388054126144,1,0
490388055126144,1,0
490388056126144,1,1
490388056126144,2,0
490388056126144,3,0
490388057126144,1,1
490388057126144,2,0
490388058126144,1,1
490388059126144,1,0
490388060126144,1,2
490388061126144,1,2
490388062126144,1,0
490388063126144,1,0
490388064126144,1,2
490388066126144,1,2
490388067126144,1,1
490388068126144,1,0
490388069126144,1,0
490388069126144,2,0
490388070126144,1,0
490388071126144,1,0
490388072126144,1,0
490388073126144,1,2
490388073126144,2,0
490388074126144,1,2
490388078126144,1,2
490388078126144,2,0
490388079126144,1,2
490388080126144,1,2
490388081126144,1,0
490388081126144,2,0
490388081126144,3,0
490388082126144,1,2
490388083126144,1,0
490388083126144,2,1
490388084126144,1,0
490388084126144,2,0
490388085126144,1,2
490388086126144,1,1
490388087126144,1,0
490388088126144,1,1
490388089126144,1,0
490388090126144,1,2
490388091126144,1,1
490388092126144,1,2
490388092126144,3,0
490388095126144,1,0
490388096126144,1,2
490388097126144,1,2
490388097126144,2,0
490388098126144,1,2
490388099126144,1,1
490388100126144,1,2
490388101126144,1,2
490388101126144,2,0
490388102126144,1,1
490388102126144,2,0
490388103126144,1,0
490388104126144,1,1
490388104126144,2,0
490388105126144,1,0
490388106126144,1,1
490388107126144,1,1
490388108126144,1,2
490388108126144,2,1
490388109126144,1,0
490388109126144,2,0
490388110126144,1,1
490388110126144,2,0
490388111126144,1,1
490388112126144,1,0
490388113126144,1,1
490388114126144,1,2
490388115126144,1,2
490388116126144,1,2
490388117126144,1,0
490388117126144,2,0
490388118126144,1,1
490388118126144,2,0
490388119126144,1,0
490388119126144,2,0
490388120126144,1,1
490388120126144,2,0
490388121126144,1,2
490388122126144,1,0
490388123126144,1,0
490388124126144,1,0
490388124126144,3,0
490388125126144,1,1
490388126126144,1,1
490388126126144,2,0
490388128126144,1,0
490388129126144,1,2
490388130126144,1,1
490388131126144,1,2
490388131126144,3,2
490388132126144,1,2
490388132126144,2,0
490388133126144,2,1
490388134126144,1,1
490388135126144,1,2
490388136126144,1,2
490388137126144,1,2
490388138126144,1,2
490388138126144,2,2
490388139126144,1,0
490388139126144,2,0
490388140126144,1,0
490388141126144,1,2
490388142126144,1,1
490388142126144,3,0
490388143126144,1,0
490388143126144,2,0
490388144126144,1,2
490388145126144,1,0
490388146126144,1,1
490388146126144,2,0
490388147126144,2,0
490388147126144,3,0
490388148126144,1,1
490388149126144,1,1
490388150126144,1,2
490388150126144,2,1
490388151126144,1,0
490388152126144,1,1
490388153126144,1,0
490388154126144,1,1
490388155126144,1,0
490388156126144,1,0
490388156126144,3,2
490388157126144,1,1
490388158126144,1,1
490388160126144,2,2
490388161126144,1,1
490388162126144,1,2
490388163126144,1,1
490388164126144,1,0
490388166126144,1,2
490388167126144,1,0
490388168126144,1,2
490388169126144,2,2
490388170126144,1,1
490388171126144,1,2
490388172126144,1,0
490388173126144,1,0
490388173126144,2,1
490388175126144,1,0
490388176126144,1,2
490388177126144,1,1
490388178126144,1,0
490388179126144,1,2
490388181126144,1,2
490388182126144,1,0
490388182126144,3,2
490388183126144,1,0
490388184126144,1,0
490388185126144,1,1
490388186126144,1,0
490388186126144,2,0
490388187126144,1,0
490388188126144,1,0
490388189126144,1,0
490388190126144,1,2
490388190126144,3,0
490388191126144,1,0
490388192126144,1,0
490388193126144,1,2
490388193126144,2,0
490388194126144,1,0
490388195126144,1,0
490388196126144,1,2
490388198126144,1,2
490388199126144,1,0
490388201126144,1,2
490388202126144,1,0
490388202126144,2,0
490388203126144,1,0
490388204126144,1,2
490388205126144,1,0
490388206126144,1,0
490388208126144,1,0
490388208126144,2,0
490388208126144,3,0
490388209126144,1,0
490388210126144,1,1
490388210126144,2,0
490388211126144,1,2
490388212126144,1,0
490388213126144,1,0
490388213126144,2,0
490388214126144,1,0
490388215126144,2,0
490388216126144,1,2
490388217126144,1,2
490388218126144,1,0
490388219126144,1,0
490388220126144,2,1
490388222126144,1,2
490388223126144,1,1
490388224126144,1,2
490388225126144,1,2
490388225126144,2,2
490388226126144,1,0
490388226126144,3,2
490388227126144,1,0
490388227126144,3,0
490388228126144,1,0
490388230126144,1,1
490388231126144,1,0
490388233126144,1,1
490388234126144,1,2
490388235126144,1,0
490388235126144,2,2
490388236126144,1,2
490388237126144,1,0
490388238126144,1,2
490388239126144,1,2
490388240126144,1,2
490388241126144,1,2
490388241126144,2,0
490388242126144,1,1
490388243126144,1,2
490388243126144,2,0
490388244126144,1,0
490388244126144,2,2
490388245126144,1,2
490388245126144,2,0
490388245126144,3,0
490388246126144,1,0
490388247126144,1,1
490388248126144,1,1
490388250126144,1,1
490388251126144,1,1
490388252126144,1,2
490388253126144,1,0
490388253126144,2,0
490388254126144,1,0
490388255126144,1,0
490388256126144,1,2
490388256126144,2,0
490388257126144,1,0
490388258126144,1,0
490388259126144,1,1
490388260126144,1,0
490388261126144,1,0
490388262126144,1,0
490388263126144,1,0
490388263126144,2,2
490388264126144,1,1
490388265126144,1,0
490388266126144,1,1
490388267126144,1,2
490388269126144,1,0
490388269126144,2,1
490388270126144,1,0
490388270126144,2,0
490388271126144,1,2
490388272126144,1,0
490388273126144,1,1
490388274126144,1,0
490388275126144,1,1
490388276126144,1,1
490388277126144,1,2
490388278126144,1,2
490388279126144,1,1
490388280126144,1,0
490388281126144,1,0
490388282126144,1,1
490388283126144,1,0
490388284126144,1,2
490388284126144,2,2
490388285126144,1,0
490388287126144,1,0
490388288126144,1,1
490388289126144,1,0
490388289126144,2,0
490388290126144,1,0
490388290126144,3,0
490388291126144,1,1
490388291126144,2,0
490388292126144,1,2
490388293126144,1,0
490388294126144,1,1
490388295126144,1,2
490388296126144,1,1
490388296126144,2,0
490388296126144,3,0
490388297126144,1,1
490388298126144,1,1
490388300126144,1,2
490388301126144,1,2
490388302126144,1,2
490388303126144,1,2
490388303126144,2,0
490388304126144,1,1
490388305126144,1,0
490388306126144,1,0
490388308126144,1,0
490388309126144,1,0
490388310126144,1,1
490388311126144,1,0
490388312126144,1,1
490388312126144,2,0
490388313126144,1,0
490388314126144,1,2
490388314126144,2,0
490388315126144,1,1
490388316126144,1,0
490388316126144,2,1
490388317126144,1,1
490388318126144,1,2
490388319126144,1,2
490388319126144,2,2
490388320126144,1,2
490388320126144,2,0
490388321126144,1,2
490388322126144,1,2
490388325126144,2,0
490388326126144,1,0
490388327126144,1,1
490388327126144,2,0
490388328126144,1,2
490388329126144,1,2
490388330126144,1,2
490388332126144,1,1
490388333126144,1,0
490388333126144,3,1
490388334126144,1,1
490388335126144,1,2
490388336126144,1,2
490388337126144,1,0
490388337126144,2,0
490388338126144,1,0
490388339126144,1,2
490388340126144,1,0
490388341126144,1,1
490388342126144,1,1
490388342126144,2,0
490388343126144,1,0
490388344126144,1,0
490388344126144,2,0
490388345126144,1,0
490388346126144,1,1
490388347126144,1,2
490388348126144,1,1
490388349126144,1,1
490388350126144,1,0
490388350126144,3,0
490388351126144,1,2
490388351126144,2,0
490388352126144,1,2
490388353126144,1,2
490388354126144,1,0
490388355126144,1,0
490388356126144,1,1
490388357126144,1,1
490388357126144,3,0
490388358126144,1,0
490388358126144,2,0
490388359126144,1,1
490388359126144,2,0
490388360126144,1,2
490388361126144,1,2
490388362126144,1,1
490388363126144,1,2
490388364126144,1,2
490388365126144,1,0
490388365126144,2,0
490388366126144,1,2
490388367126144,1,2
490388368126144,1,0
490388369126144,1,2
490388369126144,3,0
490388370126144,1,0
490388371126144,1,0
490388372126144,1,0
490388373126144,1,2
490388374126144,1,0
490388375126144,1,0
490388376126144,1,2
490388377126144,1,2
490388378126144,1,1
490388379126144,1,2
490388381126144,2,1
490388383126144,1,1
490388385126144,1,0
490388385126144,2,2
490388386126144,1,1
490388387126144,1,1
490388388126144,1,0
490388389126144,1,0
490388390126144,1,0
490388391126144,1,0
490388393126144,1,0
490388394126144,1,0
490388395126144,1,1
490388396126144,1,1
490388397126144,1,1
490388398126144,1,2
490388399126144,1,2
490388400126144,1,2
490388401126144,1,2
490388402126144,1,0
490388403126144,1,2
490388404126144,1,2
490388405126144,1,2
490388406126144,1,2
490388407126144,1,2
490388408126144,1,0
490388408126144,2,1
490388409126144,1,0
490388409126144,2,0
490388410126144,1,2
490388411126144,1,1
490388412126144,1,2
490388412126144,2,0
490388413126144,1,0
490388413126144,2,0
490388415126144,1,2
490388417126144,1,2
490388418126144,1,1
490388421126144,1,2
490388423126144,1,0
490388425126144,1,0
490388425126144,2,1
490388426126144,1,2
490388427126144,1,0
490388428126144,1,0
490388429126144,1,1
490388429126144,2,0
490388429126144,3,0
490388430126144,1,0
490388431126144,1,0
490388431126144,2,0
490388432126144,1,0
490388433126144,1,1
490388436126144,1,0
490388436126144,2,2
490388437126144,1,0
490388438126144,1,2
490388439126144,2,1
490388440126144,2,2
490388441126144,1,2
490388443126144,3,1
490388445126144,1,1
490388446126144,1,0
490388447126144,1,0
490388448126144,1,0
490388448126144,2,0
490388449126144,1,0
490388450126144,1,1
490388451126144,1,0
490388452126144,1,2
490388454126144,1,2
490388455126144,1,0
490388456126144,1,2
490388457126144,1,1
490388458126144,1,0
490388459126144,1,0
490388459126144,2,0
490388460126144,1,0
490388461126144,1,1
490388462126144,1,2
490388462126144,2,0
490388463126144,1,2
490388464126144,1,0
490388465126144,1,0
490388466126144,1,0
490388467126144,1,0
490388467126144,2,0
490388469126144,1,2
490388470126144,1,0
490388470126144,3,0
490388471126144,1,2
490388472126144,1,0
490388473126144,1,0
490388474126144,1,1
490388477126144,1,0
490388477126144,2,0
490388478126144,1,1
490388478126144,2,2
490388480126144,1,1
490388481126144,1,2
490388481126144,3,0
490388482126144,1,2
490388483126144,1,1
490388485126144,1,0
490388486126144,1,2
490388487126144,1,1
490388488126144,1,2
490388489126144,1,2
490388491126144,1,1
490388492126144,1,2
490388493126144,1,2
490388494126144,1,2
490388494126144,2,2
490388495126144,1,0
490388497126144,1,2
490388498126144,1,1
490388499126144,1,2
490388500126144,1,2
490388501126144,1,2
490388501126144,2,0
490388502126144,1,2
490388502126144,3,0
490388503126144,1,0
490388504126144,1,0
490388505126144,1,1
490388506126144,1,1
490388507126144,1,0
490388507126144,2,0
490388509126144,1,2
490388510126144,1,2
490388511126144,2,1
490388512126144,1,1
490388513126144,1,2
490388513126144,2,0
490388514126144,1,2
490388515126144,1,2
490388516126144,1,0
490388517126144,1,0
490388518126144,1,0
490388520126144,1,0
490388520126144,3,0
490388521126144,1,0
490388522126144,1,2
490388523126144,1,1
490388525126144,1,0
490388525126144,3,0
490388526126144,1,2
490388528126144,1,2
490388529126144,2,0
490388529126144,3,0
490388530126144,1,0
490388532126144,2,0
490388533126144,1,0
490388535126144,1,2
490388536126144,1,2
490388537126144,1,0
490388538126144,1,0
490388538126144,2,2
490388539126144,1,2
490388540126144,1,0
490388541126144,1,0
490388542126144,1,0
490388543126144,1,2
490388544126144,1,2
490388545126144,1,2
490388546126144,1,1
490388546126144,2,2
490388546126144,3,1
490388547126144,1,2
490388548126144,1,0
490388549126144,1,2
490388550126144,1,0
490388552126144,1,0
490388553126144,1,0
490388556126144,1,1
490388557126144,1,0
490388558126144,1,0
490388559126144,1,2
490388561126144,1,0
490388561126144,3,0
490388562126144,1,2
490388562126144,2,0
490388563126144,1,2
490388564126144,1,1
490388564126144,2,2
490388566126144,1,0
490388567126144,1,1
490388568126144,1,2
490388569126144,1,1
490388569126144,2,2
490388571126144,1,0
490388572126144,1,2
490388574126144,1,2
490388575126144,1,1
490388577126144,1,0
490388578126144,1,0
490388579126144,1,1
490388580126144,1,0
490388580126144,3,0
490388582126144,1,0
490388582126144,2,0
490388583126144,1,0
490388584126144,1,0
490388585126144,1,0
490388585126144,2,0
490388586126144,1,2
490388587126144,1,2
490388588126144,1,1
490388589126144,1,2
490388590126144,1,2
490388591126144,1,2
490388592126144,1,0
490388592126144,3,0
490388593126144,1,0
490388593126144,2,2
490388594126144,1,2
490388595126144,1,0
490388596126144,1,1
490388596126144,2,0
490388597126144,1,0
490388598126144,1,0
490388598126144,3,2
490388599126144,1,2
490388599126144,2,0
490388600126144,1,0
490388600126144,3,0
490388601126144,1,2
490388602126144,1,1
490388603126144,1,2
490388603126144,2,2
490388605126144,1,0
490388606126144,1,2
490388608126144,1,2
490388609126144,1,2
490388610126144,1,1
490388611126144,1,0
490388612126144,1,0
490388612126144,2,2
490388613126144,1,0
490388613126144,3,1
490388614126144,1,0
490388615126144,1,0
490388616126144,1,0
490388617126144,1,1
490388618126144,1,0
490388619126144,1,1
490388621126144,3,2
490388622126144,1,0
490388622126144,2,0
490388623126144,1,0
490388624126144,1,2
490388624126144,2,0
490388625126144,1,1
490388627126144,1,0
490388627126144,2,2
490388628126144,1,0
490388629126144,1,2
490388630126144,1,0
490388631126144,1,2
490388632126144,1,0
490388632126144,3,0
490388633126144,1,0
490388633126144,2,1
490388634126144,1,2
490388635126144,1,0
490388636126144,1,1
490388636126144,2,2
490388636126144,3,0
490388637126144,1,0
490388637126144,2,0
490388638126144,1,0
490388639126144,1,0
490388640126144,1,1
490388641126144,1,2
490388641126144,2,0
490388642126144,1,1
490388643126144,1,0
490388643126144,2,1
490388644126144,1,2
490388645126144,1,0
490388645126144,2,0
490388647126144,1,0
490388647126144,2,1
490388648126144,1,1
490388648126144,3,2
490388649126144,1,0
490388650126144,1,0
490388651126144,1,1
490388651126144,2,0
490388654126144,1,2
490388655126144,1,0
490388656126144,1,2
490388656126144,2,0
490388657126144,1,2
490388658126144,1,2
490388658126144,2,0
490388659126144,1,2
490388660126144,1,0
490388661126144,1,1
490388662126144,1,0
490388662126144,3,1
490388663126144,1,0
490388664126144,1,0
490388665126144,1,1
490388665126144,2,1
490388665126144,3,0
490388668126144,1,0
490388670126144,1,0
493302556126144,1,2
493302656126144,1,2
493302657126144,1,2
493302657126144,2,2
493302660126144,1,2
493302660126144,2,0
493302737126144,1,2
493302763126144,1,2
493302826126144,1,2
493302831126144,1,0
493302866126144,1,0
493302866126144,2,2
493302885126144,1,2
493302886126144,1,2
493302886126144,2,2
493302890126144,1,2
493302890126144,2,0
493302918126144,1,0
493302958126144,1,2
493303060126144,1,1
493303060126144,2,2
493303158126144,1,2
493303158126144,2,0
493303159126144,1,0
493303160126144,1,0
493303161126144,1,2
493303162126144,1,1
493303163126144,1,1
493303164126144,1,2
493303164126144,2,0
493303164126144,3,0
493303175126144,1,2
493303176126144,1,0
493303176126144,2,0
493303177126144,1,2
493303178126144,1,0
493303180126144,1,0
493303180126144,2,0
493303182126144,2,2
493303194126144,1,2
493303197126144,1,2
493303199126144,1,2
493303199126144,2,0
493303239126144,1,0
493303254126144,1,2
493303311126144,1,2
493303315126144,1,2
493303316126144,1,2
493303317126144,1,2
493303344126144,1,1
493303409126144,1,0
493303409126144,2,2
493303411126144,1,2
493303411126144,2,2
493303414126144,1,1
493303428126144,1,2
493303437126144,1,2
493303437126144,2,0
493303450126144,1,0
493303450126144,2,2
493303511126144,1,2
493303512126144,1,2
493303512126144,2,0
493303515126144,1,2
493303539126144,1,2
493303540126144,2,0
493303543126144,1,0
493303569126144,1,2
493303570126144,1,2
493303570126144,2,2
493303571126144,1,2
493303572126144,1,0
493303572126144,2,2
493303573126144,1,2
493303574126144,2,2
493303575126144,1,2
493303575126144,2,2
493303576126144,1,2
493303576126144,2,2
493303577126144,1,0
493303578126144,1,2
493303578126144,2,2
493303579126144,1,0
493303580126144,1,0
493303580126144,2,0
493303581126144,1,2
493303582126144,1,2
493303582126144,2,2
493303583126144,1,0
493303584126144,1,2
493303585126144,1,2
493303586126144,1,0
493303587126144,1,2
493303587126144,2,0
493303588126144,1,1
493303589126144,1,0
493303590126144,1,2
493303591126144,1,2
493303592126144,1,2
493303593126144,1,2
493303593126144,2,0
493303594126144,1,2
493303595126144,1,2
493303596126144,1,2
493303597126144,1,2
493303598126144,1,0
493303599126144,1,0
493303599126144,3,0
493303600126144,1,2
493303601126144,1,2
493303601126144,2,2
493303602126144,1,2
493303603126144,1,2
493303604126144,1,2
493303605126144,1,2
493303606126144,1,2
493303607126144,1,2
493303607126144,2,2
493303608126144,1,2
493303609126144,1,0
493303610126144,1,2
493303611126144,1,2
493303612126144,1,2
493303613126144,1,2
493303614126144,1,0
493303615126144,1,2
493303616126144,1,2
493303617126144,1,2
493303618126144,2,2
493303619126144,1,2
493303619126144,2,0
493303620126144,1,2
493303621126144,1,0
493303622126144,1,2
493303623126144,1,2
493303624126144,1,2
493303625126144,1,0
493303625126144,2,2
493303626126144,2,2
493303627126144,1,0
493303628126144,1,2
493303629126144,1,2
493303630126144,1,2
493303631126144,1,0
493303632126144,1,0
493303632126144,2,0
493303633126144,1,2
493303634126144,1,0
493303635126144,1,2
493303636126144,1,0
493303637126144,1,0
493303638126144,1,2
493303639126144,1,0
493303640126144,1,0
493303640126144,2,0
493303641126144,2,2
493303641126144,3,2
493303642126144,1,2
493303642126144,2,0
493303643126144,1,2
493303644126144,1,0
493303645126144,1,1
493303646126144,1,0
493303647126144,1,2
493303647126144,2,2
493303648126144,1,0
493303649126144,1,2
493303650126144,1,0
493303651126144,1,2
493303651126144,2,2
493303653126144,1,2
493303654126144,1,2
493303655126144,1,2
493303656126144,1,2
493303657126144,1,2
493303658126144,1,2
493303658126144,2,2
493303659126144,1,2
493303660126144,1,2
493303661126144,1,2
493303662126144,1,2
493303663126144,2,2
493303664126144,2,2
493303665126144,1,2
493303666126144,1,2
493303667126144,1,2
493303669126144,1,1
493303670126144,1,0
493303671126144,1,2
493303671126144,2,0
493303672126144,1,0
493303673126144,1,1
493303674126144,1,0
493303674126144,2,0
493303675126144,1,2
493303676126144,1,2
495147889126144,1,2
495147891126144,1,2
495147901126144,1,2
495147901126144,2,0
495147904126144,1,2
495147904126144,2,0
495147908126144,1,2
495147922126144,1,0
495147923126144,1,2
495147923126144,2,2
495147952126144,1,2
495147991126144,1,2
495147991126144,2,2
495148001126144,1,2
495148011126144,1,0
495148013126144,1,0
495148013126144,2,2
495148018126144,1,2
495148018126144,2,0
495148043126144,1,2
495148043126144,2,2
495148121126144,1,0
495148122126144,1,1
495148146126144,1,2
495148146126144,2,0
495148357126144,1,2
495155042126144,1,2
495155043126144,1,2
495155044126144,1,2
495155049126144,1,2
495155049126144,2,2
495155137126144,1,2
495155141126144,1,2
495155141126144,2,2
495155213126144,1,2
495155213126144,2,2
495155215126144,1,2
495155265126144,1,0
495155265126144,2,2
495155267126144,1,2
495155268126144,1,2
495155269126144,1,2
495155269126144,2,0
495155327126144,1,2
495155327126144,2,2
495155367126144,1,2
498302557126144,1,2
498302557126144,2,0
503670451126144,2,2
503670452126144,1,2
503670454126144,1,2
503670455126144,1,1
503670457126144,1,2
503670561126144,1,1
503670583126144,2,2
503670586126144,1,0
503670664126144,1,2
503670736126144,1,1
503670738126144,1,1
503670739126144,1,1
503670761126144,1,2
503670762126144,1,2
503670764126144,1,2
503670765126144,1,2
503670882126144,1,2
503670882126144,2,0
503670901126144,1,2
503670901126144,2,2
503670945126144,1,2
503670945126144,2,0
503671048126144,1,2
503671049126144,1,2
503671049126144,2,0
503671050126144,1,2
503671050126144,2,0
503671051126144,1,2
503671051126144,2,0
503671052126144,1,0
503671053126144,1,1
503671053126144,2,2
503671054126144,2,2
503671054126144,3,2
503671055126144,1,2
503671055126144,2,0
503671056126144,1,2
503671056126144,2,2
503671056126144,3,0
503671057126144,1,2
503671057126144,2,1
503671058126144,1,2
503671059126144,1,0
503671060126144,1,2
503671061126144,1,2
503671061126144,2,2
503671062126144,1,2
503671063126144,1,2
503671063126144,2,2
503671064126144,1,2
503671065126144,1,2
503671066126144,1,1
503671067126144,1,2
503671068126144,1,2
503671069126144,1,2
503671070126144,1,2
503671071126144,1,2
503671072126144,1,0
503671072126144,2,0
503671073126144,1,2
503671073126144,2,0
503671074126144,1,2
503671075126144,1,0
503671076126144,1,0
503671077126144,1,2
503671078126144,1,2
503671079126144,1,0
503671079126144,2,1
503671080126144,1,2
503671081126144,1,2
503671082126144,1,2
503671082126144,2,2
503671083126144,1,2
503671084126144,1,2
503671085126144,1,0
503671086126144,1,2
503671087126144,1,2
503671087126144,2,0
503671088126144,1,2
503671088126144,2,2
503671089126144,1,2
503671090126144,1,2
503671091126144,1,2
503671092126144,1,0
503671092126144,2,0
504274474126144,1,0
504274476126144,1,2
504274476126144,2,2
504274522126144,1,2
504274523126144,1,2
504274526126144,1,2
504274659126144,1,2
504274732126144,1,2
504274821126144,1,2
504275301126144,1,2
504275302126144,1,2
504275303126144,1,2
504275304126144,1,2
504275304126144,2,2
504275305126144,1,1
504275306126144,1,2
504275307126144,1,0
504275308126144,1,2
504275308126144,2,0
504275309126144,1,2
504275310126144,1,0
504275311126144,1,0
504275312126144,1,2
504275312126144,2,2
504275313126144,1,2
504275314126144,1,2
504275315126144,1,2
504275315126144,2,0
504275316126144,2,2
504275317126144,1,2
504275318126144,1,2
509087009126144,1,2
509087059126144,1,2
509087062126144,1,2
509087072126144,1,0
509087074126144,1,2
509087076126144,1,2
509087127126144,1,2
509087130126144,1,2
509087393126144,1,2
509087394126144,1,2
509087395126144,1,2
509087396126144,1,2
509087396126144,2,2
509642480126144,1,2
509642573126144,1,2
509642645126144,1,2
509642645126144,2,2
509642646126144,1,2
509642647126144,1,2
510712665126144,1,0
510712667126144,1,0
510712668126144,1,0
510712719126144,3,2
510712720126144,1,2
510712721126144,1,2
510712722126144,1,0
510712789126144,1,0
510712790126144,1,0
510712853126144,1,2
510712855126144,1,2
510712855126144,2,2
510713004126144,1,2
510713037126144,1,0
510713037126144,2,2
510713041126144,1,2
510713042126144,1,2
510713066126144,1,0
510713068126144,1,2
510713068126144,2,2
510713070126144,1,2
510713070126144,2,2
510713071126144,1,2
510713078126144,2,0
510713082126144,1,2
510713103126144,1,2
510713105126144,1,2
510713105126144,2,2
510713106126144,1,0
510713106126144,2,0
510713119126144,1,2
510713121126144,1,0
510713123126144,1,2
510713124126144,3,0
510713125126144,1,0
510713126126144,1,0
510713164126144,1,2
510713164126144,2,2
510713165126144,1,2
510713219126144,1,2
510713220126144,1,2
510713221126144,3,2
510713221126144,4,2
510713222126144,1,2
510713222126144,2,0
510713223126144,1,2
510713224126144,1,2
510713225126144,1,0
510713225126144,2,0
510713226126144,1,2
510713227126144,1,0
510713227126144,2,0
510713227126144,3,2
510713232126144,1,2
510713233126144,1,2
510713237126144,1,0
510713245126144,1,2
510713333126144,1,0
510713335126144,1,2
510713337126144,1,0
510713338126144,1,2
510713339126144,1,0
510713339126144,2,2
510713350126144,1,0
510713350126144,2,0
510713353126144,1,2
510713354126144,2,2
510713354126144,3,0
510713355126144,1,2
510713355126144,2,0
510713357126144,1,2
510713357126144,2,0
510713358126144,1,2
510713359126144,1,2
510713360126144,1,1
510713360126144,2,1
510713366126144,1,2
510713367126144,1,0
510713369126144,1,2
510713370126144,1,2
510713370126144,2,2
510713372126144,1,0
510713372126144,2,2
510713377126144,1,2
510713383126144,1,2
510713384126144,1,2
510713385126144,2,2
510713386126144,1,2
510713387126144,1,0
510713388126144,3,0
510713389126144,1,0
510713389126144,2,2
510713401126144,1,0
510713402126144,1,2
510713402126144,2,0
510713403126144,1,2
510713403126144,2,2
510713404126144,1,0
510713405126144,1,2
510713406126144,1,2
510713407126144,1,2
510713408126144,1,2
510713409126144,1,2
510713410126144,2,2
510713411126144,1,2
510713412126144,1,0
510713412126144,2,2
