EMAP_HEX,EPA2_code,NA_L2NAME
18472,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18473,6.2,WESTERN CORDILLERA
18474,6.2,WESTERN CORDILLERA
18475,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18476,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18477,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18478,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18479,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18480,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18481,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18482,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18483,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18484,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18485,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18486,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18487,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18488,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18489,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18490,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18491,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18492,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18493,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18494,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18495,6.2,WESTERN CORDILLERA
18496,6.2,WESTERN CORDILLERA
18497,6.2,WESTERN CORDILLERA
18498,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18499,6.2,WESTERN CORDILLERA
18500,6.2,WESTERN CORDILLERA
18501,6.2,WESTERN CORDILLERA
18502,6.2,WESTERN CORDILLERA
18503,6.2,WESTERN CORDILLERA
18504,6.2,WESTERN CORDILLERA
18505,6.2,WESTERN CORDILLERA
18506,6.2,WESTERN CORDILLERA
18507,6.2,WESTERN CORDILLERA
18508,6.2,WESTERN CORDILLERA
18509,6.2,WESTERN CORDILLERA
18510,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18511,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18512,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18513,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18514,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18515,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18516,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18517,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18518,13.1,UPPER GILA MOUNTAINS
18519,13.1,UPPER GILA MOUNTAINS
18520,13.1,UPPER GILA MOUNTAINS
18521,13.1,UPPER GILA MOUNTAINS
18522,13.1,UPPER GILA MOUNTAINS
18523,10.2,WARM DESERTS
18524,10.2,WARM DESERTS
18525,10.2,WARM DESERTS
18526,10.2,WARM DESERTS
18527,10.2,WARM DESERTS
18623,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18624,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18625,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18626,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18627,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18628,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18629,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18630,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18631,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18632,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18633,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18634,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18635,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18636,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18637,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18638,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18639,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18640,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18641,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18642,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18643,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18644,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18645,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18646,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18647,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18648,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18649,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18650,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18651,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18652,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18653,6.2,WESTERN CORDILLERA
18654,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18655,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18656,6.2,WESTERN CORDILLERA
18657,6.2,WESTERN CORDILLERA
18658,6.2,WESTERN CORDILLERA
18659,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18660,6.2,WESTERN CORDILLERA
18661,6.2,WESTERN CORDILLERA
18662,6.2,WESTERN CORDILLERA
18663,6.2,WESTERN CORDILLERA
18664,6.2,WESTERN CORDILLERA
18665,6.2,WESTERN CORDILLERA
18666,6.2,WESTERN CORDILLERA
18667,6.2,WESTERN CORDILLERA
18668,6.2,WESTERN CORDILLERA
18669,6.2,WESTERN CORDILLERA
18670,10.1,COLD DESERTS
18671,10.1,COLD DESERTS
18672,10.1,COLD DESERTS
18673,6.2,WESTERN CORDILLERA
18674,6.2,WESTERN CORDILLERA
18675,6.2,WESTERN CORDILLERA
18676,6.2,WESTERN CORDILLERA
18677,6.2,WESTERN CORDILLERA
18678,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18679,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18680,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18681,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18682,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18683,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18684,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18685,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18686,10.2,WARM DESERTS
18687,10.2,WARM DESERTS
18688,10.2,WARM DESERTS
18689,10.2,WARM DESERTS
18690,10.2,WARM DESERTS
18691,10.2,WARM DESERTS
18692,10.2,WARM DESERTS
18693,10.2,WARM DESERTS
18694,10.2,WARM DESERTS
18790,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18791,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18792,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18793,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18794,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18795,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18796,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18797,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18798,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18799,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18800,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18801,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18802,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18803,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18804,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18805,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18806,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18807,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18808,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18809,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18810,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18811,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18812,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18813,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18814,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18815,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18816,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18817,6.2,WESTERN CORDILLERA
18818,6.2,WESTERN CORDILLERA
18819,6.2,WESTERN CORDILLERA
18820,6.2,WESTERN CORDILLERA
18821,6.2,WESTERN CORDILLERA
18822,6.2,WESTERN CORDILLERA
18823,6.2,WESTERN CORDILLERA
18824,6.2,WESTERN CORDILLERA
18825,6.2,WESTERN CORDILLERA
18826,6.2,WESTERN CORDILLERA
18827,6.2,WESTERN CORDILLERA
18828,6.2,WESTERN CORDILLERA
18829,6.2,WESTERN CORDILLERA
18830,6.2,WESTERN CORDILLERA
18831,6.2,WESTERN CORDILLERA
18832,6.2,WESTERN CORDILLERA
18833,6.2,WESTERN CORDILLERA
18834,6.2,WESTERN CORDILLERA
18835,10.1,COLD DESERTS
18836,10.1,COLD DESERTS
18837,10.1,COLD DESERTS
18838,6.2,WESTERN CORDILLERA
18839,6.2,WESTERN CORDILLERA
18840,6.2,WESTERN CORDILLERA
18841,6.2,WESTERN CORDILLERA
18842,6.2,WESTERN CORDILLERA
18843,6.2,WESTERN CORDILLERA
18844,6.2,WESTERN CORDILLERA
18845,13.1,UPPER GILA MOUNTAINS
18846,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18847,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18848,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18849,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18850,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18851,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
18852,10.2,WARM DESERTS
18853,10.2,WARM DESERTS
18854,10.2,WARM DESERTS
18855,10.2,WARM DESERTS
18856,10.2,WARM DESERTS
18857,10.2,WARM DESERTS
18858,10.2,WARM DESERTS
18859,10.2,WARM DESERTS
18860,10.2,WARM DESERTS
18955,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18956,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18957,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18958,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18959,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18960,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18961,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18962,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18963,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18964,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18965,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18966,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18967,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18968,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18969,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18970,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18971,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18972,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18973,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18974,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18975,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18976,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18977,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18978,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18979,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18980,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18981,9.3,WEST-CENTRAL SEMIARID PRAIRIES
18982,6.2,WESTERN CORDILLERA
18983,6.2,WESTERN CORDILLERA
18984,10.1,COLD DESERTS
18985,10.1,COLD DESERTS
18986,6.2,WESTERN CORDILLERA
18987,6.2,WESTERN CORDILLERA
18988,6.2,WESTERN CORDILLERA
18989,6.2,WESTERN CORDILLERA
18990,6.2,WESTERN CORDILLERA
18991,6.2,WESTERN CORDILLERA
18992,6.2,WESTERN CORDILLERA
18993,6.2,WESTERN CORDILLERA
18994,6.2,WESTERN CORDILLERA
18995,6.2,WESTERN CORDILLERA
18996,6.2,WESTERN CORDILLERA
18997,6.2,WESTERN CORDILLERA
18998,6.2,WESTERN CORDILLERA
18999,6.2,WESTERN CORDILLERA
19000,6.2,WESTERN CORDILLERA
19001,6.2,WESTERN CORDILLERA
19002,6.2,WESTERN CORDILLERA
19003,6.2,WESTERN CORDILLERA
19004,6.2,WESTERN CORDILLERA
19005,6.2,WESTERN CORDILLERA
19006,6.2,WESTERN CORDILLERA
19007,6.2,WESTERN CORDILLERA
19008,6.2,WESTERN CORDILLERA
19009,6.2,WESTERN CORDILLERA
19010,6.2,WESTERN CORDILLERA
19011,13.1,UPPER GILA MOUNTAINS
19012,13.1,UPPER GILA MOUNTAINS
19013,13.1,UPPER GILA MOUNTAINS
19014,13.1,UPPER GILA MOUNTAINS
19015,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
19016,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
19017,10.2,WARM DESERTS
19018,10.2,WARM DESERTS
19019,10.2,WARM DESERTS
19020,10.2,WARM DESERTS
19021,10.2,WARM DESERTS
19022,10.2,WARM DESERTS
19023,10.2,WARM DESERTS
19024,10.2,WARM DESERTS
19025,10.2,WARM DESERTS
19120,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19121,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19122,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19123,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19124,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19125,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19126,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19127,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19128,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19129,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19130,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19131,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19132,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19133,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19134,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19135,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19136,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19137,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19138,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19139,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19140,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19141,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19142,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19143,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19144,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19145,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19146,6.2,WESTERN CORDILLERA
19147,6.2,WESTERN CORDILLERA
19148,10.1,COLD DESERTS
19149,10.1,COLD DESERTS
19150,6.2,WESTERN CORDILLERA
19151,6.2,WESTERN CORDILLERA
19152,6.2,WESTERN CORDILLERA
19153,6.2,WESTERN CORDILLERA
19154,6.2,WESTERN CORDILLERA
19155,6.2,WESTERN CORDILLERA
19156,6.2,WESTERN CORDILLERA
19157,6.2,WESTERN CORDILLERA
19158,6.2,WESTERN CORDILLERA
19159,6.2,WESTERN CORDILLERA
19160,6.2,WESTERN CORDILLERA
19161,6.2,WESTERN CORDILLERA
19162,6.2,WESTERN CORDILLERA
19163,6.2,WESTERN CORDILLERA
19164,6.2,WESTERN CORDILLERA
19165,6.2,WESTERN CORDILLERA
19166,6.2,WESTERN CORDILLERA
19167,6.2,WESTERN CORDILLERA
19168,6.2,WESTERN CORDILLERA
19169,6.2,WESTERN CORDILLERA
19170,6.2,WESTERN CORDILLERA
19171,6.2,WESTERN CORDILLERA
19172,6.2,WESTERN CORDILLERA
19173,6.2,WESTERN CORDILLERA
19174,6.2,WESTERN CORDILLERA
19175,10.1,COLD DESERTS
19176,10.1,COLD DESERTS
19177,10.1,COLD DESERTS
19178,10.1,COLD DESERTS
19179,10.1,COLD DESERTS
19180,10.2,WARM DESERTS
19181,13.1,UPPER GILA MOUNTAINS
19182,10.2,WARM DESERTS
19183,10.2,WARM DESERTS
19184,10.2,WARM DESERTS
19185,10.2,WARM DESERTS
19186,10.2,WARM DESERTS
19187,10.2,WARM DESERTS
19188,10.2,WARM DESERTS
19189,10.2,WARM DESERTS
19190,10.2,WARM DESERTS
19283,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19284,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19285,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19286,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19287,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19288,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19289,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19290,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19291,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19292,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19293,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19294,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19295,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19296,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19297,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19298,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19299,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19300,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19301,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19302,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19303,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19304,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19305,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19306,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19307,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19308,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19309,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19310,6.2,WESTERN CORDILLERA
19311,10.1,COLD DESERTS
19312,10.1,COLD DESERTS
19313,6.2,WESTERN CORDILLERA
19314,6.2,WESTERN CORDILLERA
19315,6.2,WESTERN CORDILLERA
19316,6.2,WESTERN CORDILLERA
19317,6.2,WESTERN CORDILLERA
19318,6.2,WESTERN CORDILLERA
19319,6.2,WESTERN CORDILLERA
19320,6.2,WESTERN CORDILLERA
19321,6.2,WESTERN CORDILLERA
19322,6.2,WESTERN CORDILLERA
19323,6.2,WESTERN CORDILLERA
19324,6.2,WESTERN CORDILLERA
19325,6.2,WESTERN CORDILLERA
19326,6.2,WESTERN CORDILLERA
19327,6.2,WESTERN CORDILLERA
19328,6.2,WESTERN CORDILLERA
19329,6.2,WESTERN CORDILLERA
19330,6.2,WESTERN CORDILLERA
19331,6.2,WESTERN CORDILLERA
19332,6.2,WESTERN CORDILLERA
19333,6.2,WESTERN CORDILLERA
19334,6.2,WESTERN CORDILLERA
19335,6.2,WESTERN CORDILLERA
19336,6.2,WESTERN CORDILLERA
19337,6.2,WESTERN CORDILLERA
19338,6.2,WESTERN CORDILLERA
19339,13.1,UPPER GILA MOUNTAINS
19340,10.1,COLD DESERTS
19341,10.1,COLD DESERTS
19342,10.1,COLD DESERTS
19343,13.1,UPPER GILA MOUNTAINS
19344,13.1,UPPER GILA MOUNTAINS
19345,13.1,UPPER GILA MOUNTAINS
19346,13.1,UPPER GILA MOUNTAINS
19347,10.2,WARM DESERTS
19348,10.2,WARM DESERTS
19349,10.2,WARM DESERTS
19350,10.2,WARM DESERTS
19351,10.2,WARM DESERTS
19352,10.2,WARM DESERTS
19353,10.2,WARM DESERTS
19446,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19447,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19448,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19449,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19450,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19451,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19452,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19453,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19454,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19455,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19456,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19457,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19458,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19459,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19460,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19461,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19462,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19463,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19464,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19465,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19466,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19467,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19468,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19469,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19470,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19471,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19472,10.1,COLD DESERTS
19473,10.1,COLD DESERTS
19474,10.1,COLD DESERTS
19475,10.1,COLD DESERTS
19476,6.2,WESTERN CORDILLERA
19477,6.2,WESTERN CORDILLERA
19478,6.2,WESTERN CORDILLERA
19479,6.2,WESTERN CORDILLERA
19480,6.2,WESTERN CORDILLERA
19481,6.2,WESTERN CORDILLERA
19482,6.2,WESTERN CORDILLERA
19483,6.2,WESTERN CORDILLERA
19484,6.2,WESTERN CORDILLERA
19485,6.2,WESTERN CORDILLERA
19486,6.2,WESTERN CORDILLERA
19487,6.2,WESTERN CORDILLERA
19488,6.2,WESTERN CORDILLERA
19489,6.2,WESTERN CORDILLERA
19490,6.2,WESTERN CORDILLERA
19491,6.2,WESTERN CORDILLERA
19492,6.2,WESTERN CORDILLERA
19493,6.2,WESTERN CORDILLERA
19494,6.2,WESTERN CORDILLERA
19495,6.2,WESTERN CORDILLERA
19496,6.2,WESTERN CORDILLERA
19497,6.2,WESTERN CORDILLERA
19498,6.2,WESTERN CORDILLERA
19499,10.1,COLD DESERTS
19500,13.1,UPPER GILA MOUNTAINS
19501,13.1,UPPER GILA MOUNTAINS
19502,13.1,UPPER GILA MOUNTAINS
19503,13.1,UPPER GILA MOUNTAINS
19504,10.1,COLD DESERTS
19505,13.1,UPPER GILA MOUNTAINS
19506,13.1,UPPER GILA MOUNTAINS
19507,13.1,UPPER GILA MOUNTAINS
19508,13.1,UPPER GILA MOUNTAINS
19509,13.1,UPPER GILA MOUNTAINS
19510,13.1,UPPER GILA MOUNTAINS
19511,13.1,UPPER GILA MOUNTAINS
19512,13.1,UPPER GILA MOUNTAINS
19513,13.1,UPPER GILA MOUNTAINS
19514,10.2,WARM DESERTS
19515,10.2,WARM DESERTS
19516,10.2,WARM DESERTS
19607,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19608,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19609,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19610,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19611,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19612,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19613,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19614,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19615,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19616,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19617,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19618,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19619,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19620,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19621,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19622,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19623,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19624,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19625,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19626,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19627,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19628,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19629,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19630,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19631,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19632,10.1,COLD DESERTS
19633,10.1,COLD DESERTS
19634,10.1,COLD DESERTS
19635,10.1,COLD DESERTS
19636,10.1,COLD DESERTS
19637,10.1,COLD DESERTS
19638,10.1,COLD DESERTS
19639,6.2,WESTERN CORDILLERA
19640,6.2,WESTERN CORDILLERA
19641,6.2,WESTERN CORDILLERA
19642,6.2,WESTERN CORDILLERA
19643,6.2,WESTERN CORDILLERA
19644,6.2,WESTERN CORDILLERA
19645,6.2,WESTERN CORDILLERA
19646,6.2,WESTERN CORDILLERA
19647,6.2,WESTERN CORDILLERA
19648,6.2,WESTERN CORDILLERA
19649,6.2,WESTERN CORDILLERA
19650,6.2,WESTERN CORDILLERA
19651,6.2,WESTERN CORDILLERA
19652,6.2,WESTERN CORDILLERA
19653,6.2,WESTERN CORDILLERA
19654,6.2,WESTERN CORDILLERA
19655,6.2,WESTERN CORDILLERA
19656,6.2,WESTERN CORDILLERA
19657,6.2,WESTERN CORDILLERA
19658,6.2,WESTERN CORDILLERA
19659,10.1,COLD DESERTS
19660,10.1,COLD DESERTS
19661,10.1,COLD DESERTS
19662,13.1,UPPER GILA MOUNTAINS
19663,13.1,UPPER GILA MOUNTAINS
19664,13.1,UPPER GILA MOUNTAINS
19665,13.1,UPPER GILA MOUNTAINS
19666,10.1,COLD DESERTS
19667,13.1,UPPER GILA MOUNTAINS
19668,13.1,UPPER GILA MOUNTAINS
19669,13.1,UPPER GILA MOUNTAINS
19670,13.1,UPPER GILA MOUNTAINS
19671,13.1,UPPER GILA MOUNTAINS
19672,13.1,UPPER GILA MOUNTAINS
19673,13.1,UPPER GILA MOUNTAINS
19674,13.1,UPPER GILA MOUNTAINS
19675,13.1,UPPER GILA MOUNTAINS
19676,10.2,WARM DESERTS
19677,10.2,WARM DESERTS
19768,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19769,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19770,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19771,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19772,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19773,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19774,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19775,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19776,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19777,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19778,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19779,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19780,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19781,9.3,WEST-CENTRAL SEMIARID PRAIRIES
19782,9.3,WEST-CENTRAL SEMIARID PRAIRIES
